company_name,domain,playbook
Serix Waldemar Kitala,serix.com.pl,Private Recyclers & Reprocessors
SERVISA Unternehmensgruppe,servisa-gruppe.de,Private Recyclers & Reprocessors
Serwent AB,serwent.se,Private Recyclers & Reprocessors
SES GmbH Sanierungs-und Entsorgungssysteme,ses-germany.de,Private Recyclers & Reprocessors
SFR Umwelt GmbH & Co. KG,sfr-umwelt.de,Private Recyclers & Reprocessors
Shark Solutions,shark-solutions.com,Private Recyclers & Reprocessors
SHB Baulogistik Und Transporte GmbH,shb-gmbh.de,Private Recyclers & Reprocessors
SIA ZAAO,zaao.lv,Private Recyclers & Reprocessors
SIBS Entrümpelungen und Umzüge,sibs-entruempelungen.de,Private Recyclers & Reprocessors
Sievert Logistik SE,sievert-logistik.de,Private Recyclers & Reprocessors
SIF Gruppen A/S,sif.dk,Private Recyclers & Reprocessors
Signum Abfallwirtschaft GmbH,signum-abfallwirtschaft.de,Private Recyclers & Reprocessors
SIJ Acroni,acroni.si,Private Recyclers & Reprocessors
SIJ Ravne Systems,ravnesystems.com,Private Recyclers & Reprocessors
SILGAN Metal Packaging,silganmp.com,Private Recyclers & Reprocessors
Silkeborg Forsyning,silkeborgforsyning.dk,Private Recyclers & Reprocessors
Silva Sp. z o.o.,silva-recycling.pl,Private Recyclers & Reprocessors
SIM Technik,sim-technik.biz,Private Recyclers & Reprocessors
SIMONA Group,simona.de,Private Recyclers & Reprocessors
Simpex Systemhaus GmbH,simpex-systemhaus.com,Private Recyclers & Reprocessors
Sirk Norge,sirknorge.no,Private Recyclers & Reprocessors
Sjöblom,sjoblom.fi,Private Recyclers & Reprocessors
SkyPlast,skyplast.gr,Private Recyclers & Reprocessors
SL Industries Ltd,sl-industries.com,Private Recyclers & Reprocessors
SL Recycling GmbH,sl-recycling.de,Private Recyclers & Reprocessors
Slamsug AS,slamsug.no,Private Recyclers & Reprocessors
Slea-Tec GmbH,slea-tec.de,Private Recyclers & Reprocessors
Slovak Hygienic Paper Group (SHP Group),shpgroup.eu,Private Recyclers & Reprocessors
Slovensko zálohuje - Správca zálohového systému,slovenskozalohuje.sk,Private Recyclers & Reprocessors
Slovnaft,slovnaft.sk,Private Recyclers & Reprocessors
SMALLTHINGS,smallthings.pl,Private Recyclers & Reprocessors
Smart Recycling AB,smartrecycling.se,Private Recyclers & Reprocessors
Sodi Industrie Service GmbH,sodi-industrie-service.de,Private Recyclers & Reprocessors
Soiltech ASA,soiltech.no,Private Recyclers & Reprocessors
SOMMER Fassadensysteme-Stahlbau-Sicherheitstechnik GmbH & Co. KG,sommer-hof.com,Private Recyclers & Reprocessors
SONFOR,sonfor.dk,Private Recyclers & Reprocessors
SORB®XT,sorb-xt.de,Private Recyclers & Reprocessors
SORPA bs.,sorpa.is,Private Recyclers & Reprocessors
Sortera,sortera.se,Private Recyclers & Reprocessors
SOTTAS SA,sottas.ch,Private Recyclers & Reprocessors
SPALECK GmbH & Co. KG,spaleck.de,Private Recyclers & Reprocessors
SPIES Packaging,spies-packaging.com,Private Recyclers & Reprocessors
Spolpågarna AB,spolpagarna.se,Private Recyclers & Reprocessors
Spross,spross.com,Private Recyclers & Reprocessors
SPUR a.s.,spur.cz,Private Recyclers & Reprocessors
SSAM – Södra Smålands avfall och miljö,ssam.se,Private Recyclers & Reprocessors
SSI SCHÄFER Plastics,ssi-plastic.com,Private Recyclers & Reprocessors
Stachelski GmbH,stachelski.de,Private Recyclers & Reprocessors
Stadt Luzern,stadtluzern.ch,Private Recyclers & Reprocessors
Stadtentsorgung Rostock,stadtentsorgung-rostock.de,Private Recyclers & Reprocessors
Stadtreinigung Dresden GmbH,srdresden.de,Private Recyclers & Reprocessors
Stadtreinigung Hamburg,stadtreinigung.hamburg,Private Recyclers & Reprocessors
Stadtwerke Bad Vilbel GmbH,sw-bv.de,Private Recyclers & Reprocessors
Stadtwerke Düsseldorf,swd-ag.de,Private Recyclers & Reprocessors
Stadtwerke Erfurt Gruppe,stadtwerke-erfurt.de,Private Recyclers & Reprocessors
Stadtwerke Halle GmbH,swh.de,Private Recyclers & Reprocessors
Stadtwerke Hartberg,stadtwerke-hartberg.at,Private Recyclers & Reprocessors
Stadtwerke Judenburg AG,stadtwerke.co.at,Private Recyclers & Reprocessors
Stadtwerke Kufstein GmbH,stwk.at,Private Recyclers & Reprocessors
Stadtwerke Marburg,entsorger-marburg.de,Private Recyclers & Reprocessors
Stadtwerke Rosenheim GmbH & Co. KG,swro.de,Private Recyclers & Reprocessors
Stahl- und Metallbau IHNEN GmbH & Co. KG,stahlbau.de,Private Recyclers & Reprocessors
Stampfl Entsorgung GmbH,stampfl-entsorgung.de,Private Recyclers & Reprocessors
Standardkessel Baumgarte GmbH,standardkessel-baumgarte.com,Private Recyclers & Reprocessors
Stannol GmbH & Co. KG,stannol.de,Private Recyclers & Reprocessors
STARK,stark.dk,Private Recyclers & Reprocessors
Stark GmbH,stark-gmbh.at,Private Recyclers & Reprocessors
Starlinger viscotec,viscotec.at,Private Recyclers & Reprocessors
Statistikaamet / Statistics Estonia,stat.ee,Private Recyclers & Reprocessors
Steady Climbing GmbH,steady-climbing.de,Private Recyclers & Reprocessors
Steeg Abbruch,steeg-abbruch.de,Private Recyclers & Reprocessors
Steel Impex,steelimpex.rs,Private Recyclers & Reprocessors
Steel Team s.r.o.,steelteam.sk,Private Recyclers & Reprocessors
Steem1960 Shipbrokers,steem1960.com,Private Recyclers & Reprocessors
STEINAUER AG Recycling & Umweltservice,steinauer.ch,Private Recyclers & Reprocessors
Steinbacher Dämmstoff GmbH,steinbacher.at,Private Recyclers & Reprocessors
Steinbeis Papier GmbH,steinbeis-papier.de,Private Recyclers & Reprocessors
Steinbeis PolyVert GmbH,steinbeis-polyvert.com,Private Recyclers & Reprocessors
Stella Pack S.A.,stella.com.pl,Private Recyclers & Reprocessors
Stena Metall Group,stenametall.com,Private Recyclers & Reprocessors
Stena Recycling Poland,stenarecycling.com,Private Recyclers & Reprocessors
Sterk Plast,sterkplast.com,Private Recyclers & Reprocessors
Stockholm Exergi,stockholmexergi.se,Private Recyclers & Reprocessors
Stockholm Vatten och Avfall,stockholmvattenochavfall.se,Private Recyclers & Reprocessors
STOFIX Group,stofix.com,Private Recyclers & Reprocessors
STORK Unternehmensgruppe,stork-umwelt.de,Private Recyclers & Reprocessors
Storopack,storopack.us,Private Recyclers & Reprocessors
Stremmer Sand + Kies GmbH,stremmer-sand-kies.de,Private Recyclers & Reprocessors
Strojmetal Aluminium Forging a.s.,strojmetal.cz,Private Recyclers & Reprocessors
Strumet sp. z o.o.,strumet.pl,Private Recyclers & Reprocessors
Strømbergs AS,strombergs.no,Private Recyclers & Reprocessors
STSI d.o.o.,stsi.hr,Private Recyclers & Reprocessors
Styropor,styropor.at,Private Recyclers & Reprocessors
Sucafina,sucafina.com,Private Recyclers & Reprocessors
Sulapac Ltd,sulapac.com,Private Recyclers & Reprocessors
SULO Deutschland,sulo.de,Private Recyclers & Reprocessors
Sumi Oy,sumi.fi,Private Recyclers & Reprocessors
SUND GmbH + Co. KG,sund-group.com,Private Recyclers & Reprocessors
Sundbyberg Avfall & Vatten AB,savab.se,Private Recyclers & Reprocessors
Sunpor Kunststoff Gmbh,sunpor.at,Private Recyclers & Reprocessors
Suomen Pakkauskierrätys RINKI Oy - Finnish Packaging Recycling RINKI Ltd​​,rinkiin.fi,Private Recyclers & Reprocessors
SUPRAVIS S.A.,supravis.pl,Private Recyclers & Reprocessors
Sustario,sustar.io,Private Recyclers & Reprocessors
SV metal spol. s r.o.,svmetal.cz,Private Recyclers & Reprocessors
Svensk Plaståtervinning,svenskplastatervinning.se,Private Recyclers & Reprocessors
Sverdrup Steel,sverdrupsteel.com,Private Recyclers & Reprocessors
Swappie,swappie.com,Private Recyclers & Reprocessors
Swerim AB,swerim.se,Private Recyclers & Reprocessors
Swerock,swerock.se,Private Recyclers & Reprocessors
SwipBox,swipbox.com,Private Recyclers & Reprocessors
Swiss Federal Nuclear Safety Inspectorate ENSI,ensi.ch,Private Recyclers & Reprocessors
Swiss Recycling,swissrecycle.ch,Private Recyclers & Reprocessors
Swiss Recycling Metals,swissrecyclingmetals.ch,Private Recyclers & Reprocessors
SWISS SUPPLY,swiss-supply.ch,Private Recyclers & Reprocessors
swissplast AG,swissplast.com,Private Recyclers & Reprocessors
swisspor AG,swisspor.com,Private Recyclers & Reprocessors
SWK AG,swk.de,Private Recyclers & Reprocessors
Swoosh Sverige AB,swooshsverige.se,Private Recyclers & Reprocessors
Sympatex,sympatex.com,Private Recyclers & Reprocessors
SYNEQT,syneqt.de,Private Recyclers & Reprocessors
Syntom Metal Recycling sp. z o.o.,syntom.pl,Private Recyclers & Reprocessors
Sæplast,saeplast.com,Private Recyclers & Reprocessors
Södra,sodra.com,Private Recyclers & Reprocessors
Söhner Kunststofftechnik GmbH,soehner.de,Private Recyclers & Reprocessors
SÖRAB (Söderhalls Renhållningsverk AB),sorab.se,Private Recyclers & Reprocessors
Sörmland Vatten och Avfall AB,sormlandvatten.se,Private Recyclers & Reprocessors
Süd-Rec Süddeutsche Recycling GmbH,sued-rec.de,Private Recyclers & Reprocessors
SÜDPACK Group,suedpack.com,Private Recyclers & Reprocessors
T.B.R. Teltower Baustoffrecycling GmbH,tbrgmbh.de,Private Recyclers & Reprocessors
TA Triumph-Adler GmbH,triumph-adler.com,Private Recyclers & Reprocessors
TALUM d.d. Kidričevo,talum.si,Private Recyclers & Reprocessors
TANIOBIS GmbH (Tantalum Niobium Innovative Solutions),taniobis.com,Private Recyclers & Reprocessors
tanne360°,tanne360.de,Private Recyclers & Reprocessors
TC-Industrie-Service GmbH,tc-industrie-service.de,Private Recyclers & Reprocessors
Tchibo,tchibo-karriere.de,Private Recyclers & Reprocessors
Tchibo Österreich,tchibo.at,Private Recyclers & Reprocessors
teamwerk AG,teamwerk.ag,Private Recyclers & Reprocessors
technocycle GmbH,technocycle.de,Private Recyclers & Reprocessors
Technopac Austria GmbH,technopac.at,Private Recyclers & Reprocessors
TechProtect GmbH,techprotect.de,Private Recyclers & Reprocessors
TecLog GmbH,tec-log.com,Private Recyclers & Reprocessors
TED'S COFFEE CO.,tedscoffeecompany.com,Private Recyclers & Reprocessors
Teknika S.A.,teknikagroup.com,Private Recyclers & Reprocessors
Tekniska Verken,tekniskaverkenikiruna.se,Private Recyclers & Reprocessors
Tekniska verken i Linköping AB,tekniskaverken.se,Private Recyclers & Reprocessors
Teknoxgroup,teknoxgroup.com,Private Recyclers & Reprocessors
Teleservice AG,teleservice-ag.de,Private Recyclers & Reprocessors
TenRent,tenrent.pl,Private Recyclers & Reprocessors
TER Plastics POLYMER GROUP,terplastics.com,Private Recyclers & Reprocessors
TeraPlast,teraplast.ro,Private Recyclers & Reprocessors
Terberg Spezialfahrzeuge GmbH,terbergspezialfahrzeuge.de,Private Recyclers & Reprocessors
TERMOEXPRESS - Cortizo Official Fabricator,termoexpress.com,Private Recyclers & Reprocessors
Terra,terra.is,Private Recyclers & Reprocessors
terra Infrastructure,terra-infrastructure.com,Private Recyclers & Reprocessors
TERRA PALFINGER SRL,terra-world.ro,Private Recyclers & Reprocessors
Terra recycling,ekoterra.lt,Private Recyclers & Reprocessors
TEXAID,texaid.ch,Private Recyclers & Reprocessors
TexCycle,texcycle.com,Private Recyclers & Reprocessors
Texplast,texplast.de,Private Recyclers & Reprocessors
th.przygoda - Firmengruppe,thprzygoda.de,Private Recyclers & Reprocessors
the click cap (Top Cap Holding GmbH),theclickcap.com,Private Recyclers & Reprocessors
THE PAULY GROUP,thepaulygroup.de,Private Recyclers & Reprocessors
The SeaCleaners,theseacleaners.org,Private Recyclers & Reprocessors
Theo Steil GmbH,steil.de,Private Recyclers & Reprocessors
THERME GROUP,thermegroup.com,Private Recyclers & Reprocessors
Thermitek Ltd,leeukopf.com,Private Recyclers & Reprocessors
THERMOSTAHL,thermostahl.pl,Private Recyclers & Reprocessors
Thommen Group,thommengroup.com,Private Recyclers & Reprocessors
Thommen-Furler Group,thommen-furler.ch,Private Recyclers & Reprocessors
Thule Group,thulegroup.com,Private Recyclers & Reprocessors
Thüringen Recycling GmbH,thueringen-recycling.de,Private Recyclers & Reprocessors
TIA Surface Heating OEM Manufacturer,tia.com.pl,Private Recyclers & Reprocessors
TiAx Transport und Recycling GmbH,tiax-recycling.de,Private Recyclers & Reprocessors
Tietz Baustoffe GmbH,tietz-baustoffe.com,Private Recyclers & Reprocessors
TIS GROUPS,tisgroups.bg,Private Recyclers & Reprocessors
TIT Imhof Gruppe,tit-imhof.ch,Private Recyclers & Reprocessors
TLT Manufacturing,tltmanufacturing.com,Private Recyclers & Reprocessors
TM Recycling,tmrecycling.lv,Private Recyclers & Reprocessors
TM Recycling GmbH,tm-recycling.de,Private Recyclers & Reprocessors
TMETAL s.r.o.,tmetal.eu,Private Recyclers & Reprocessors
Toel Recycling AG,toel.ch,Private Recyclers & Reprocessors
TOI TOI & DIXI Group GmbH,toitoidixi.de,Private Recyclers & Reprocessors
Toksika,toksika.lt,Private Recyclers & Reprocessors
Tolmets Group,tolmets.lv,Private Recyclers & Reprocessors
tonicom GmbH,tonicom.org,Private Recyclers & Reprocessors
Top Glory Marine Service GmbH & Co. KG,topglorymarine.de,Private Recyclers & Reprocessors
Torben Clausen A/S,torbenclausen.dk,Private Recyclers & Reprocessors
Torq Commodities,wearetorq.com,Private Recyclers & Reprocessors
Tracegrow,tracegrow.com,Private Recyclers & Reprocessors
Trade Waste International GmbH,tradewaste.eu,Private Recyclers & Reprocessors
trans-auto ag,transauto.ch,Private Recyclers & Reprocessors
Transparent Metal®,ngmetall.no,Private Recyclers & Reprocessors
Trapper GmbH,trapper-kulmbach.de,Private Recyclers & Reprocessors
TRASH GALORE,trashgalore.de,Private Recyclers & Reprocessors
TreaTech,trea-tech.com,Private Recyclers & Reprocessors
Trebo,trebo.dk,Private Recyclers & Reprocessors
TREIBACHER Industrie AG,treibacher.com,Private Recyclers & Reprocessors
TRIMET Aluminium SE,trimet.eu,Private Recyclers & Reprocessors
TRM Metals Polska Sp. z o.o.,trmcompany.com,Private Recyclers & Reprocessors
TRO - cutting tools,tro.si,Private Recyclers & Reprocessors
TRUCKTAT fair mieten,trucktat.eu,Private Recyclers & Reprocessors
TRUENORTH,truenorth.is,Private Recyclers & Reprocessors
TRZUSKAWICA S.A. | A CRH COMPANY,trzuskawica.pl,Private Recyclers & Reprocessors
Tscherning,tscherning.dk,Private Recyclers & Reprocessors
TSR Czech Republic s.r.o.,tsr.cz,Private Recyclers & Reprocessors
TSR Group GmbH & Co. KG,tsr.eu,Private Recyclers & Reprocessors
TST Gruppe,tst-logistics.com,Private Recyclers & Reprocessors
TUBEX,tubex.de,Private Recyclers & Reprocessors
TUBEX Aluminium Tubes,tubex-tube.com,Private Recyclers & Reprocessors
Tuff Pallets,tuff-pallets.com,Private Recyclers & Reprocessors
Tyre-Market.net,tyre-market.net,Private Recyclers & Reprocessors
TYSSLINGE ÅKERI AB,tysslingeakeri.se,Private Recyclers & Reprocessors
UAB Ekobazė,ekobaze.eu,Private Recyclers & Reprocessors
UAB Traidenis,traidenis.lt,Private Recyclers & Reprocessors
Ubrania Do Oddania,ubraniadooddania.pl,Private Recyclers & Reprocessors
uDevice GmbH,udevice.de,Private Recyclers & Reprocessors
UFH Holding GmbH,ufh.at,Private Recyclers & Reprocessors
UHT - Uvån Hagfors Teknologi AB,uht.se,Private Recyclers & Reprocessors
Ulricehamns Energi AB,ueab.se,Private Recyclers & Reprocessors
UMD Industrieservice Lengede GmbH,umd-is.de,Private Recyclers & Reprocessors
Umeå Deponi AB,avfallscenter.se,Private Recyclers & Reprocessors
Umka Board Mill,umka.rs,Private Recyclers & Reprocessors
UMWELT JOURNAL,umwelt-journal.at,Private Recyclers & Reprocessors
Umwelt-Service Mannert GmbH,umsema.de,Private Recyclers & Reprocessors
Uni-Recycling,uni-recycling.ro,Private Recyclers & Reprocessors
Unimetal Recycling Sp. z o.o.,unimetalrecycling.pl,Private Recyclers & Reprocessors
Unternehmensgruppe Gollan,gollan.de,Private Recyclers & Reprocessors
"UPB, AS",upb.eu,Private Recyclers & Reprocessors
UpCircle,upcircle.ai,Private Recyclers & Reprocessors
UPM Raflatac,upmraflatac.com,Private Recyclers & Reprocessors
Uppsala Vatten och Avfall AB,uppsalavatten.se,Private Recyclers & Reprocessors
URBAN SA,urbansa.ro,Private Recyclers & Reprocessors
URBAN TEC,urban-tec-offenburg.de,Private Recyclers & Reprocessors
Uriel Papierrohstoffe GmbH,uriel-recycling.de,Private Recyclers & Reprocessors
UTAB Miljö AB,utab.se,Private Recyclers & Reprocessors
Utilben,utilben.ro,Private Recyclers & Reprocessors
UTV AG,utvag.de,Private Recyclers & Reprocessors
UVP Environmental Management and Engineering GmbH,uvp.at,Private Recyclers & Reprocessors
UWEG Entsorgung,uweg.at,Private Recyclers & Reprocessors
"V.EFB, Verein zur Verleihung des Zertifikates eines Entsorgungsfachbetriebes",vefb.at,Private Recyclers & Reprocessors
VA SYD,vasyd.se,Private Recyclers & Reprocessors
VADEC SA,vadec.ch,Private Recyclers & Reprocessors
Vafabmiljö,vafabmiljo.se,Private Recyclers & Reprocessors
Vakin (Vatten- och Avfallskompetens i Norr AB),vakin.se,Private Recyclers & Reprocessors
VALASAHA,valasaha.com,Private Recyclers & Reprocessors
Valcambi,valcambi.com,Private Recyclers & Reprocessors
Valplast Industrie,valplast.ro,Private Recyclers & Reprocessors
Van Werven Sweden AB,recyclingplastics.se,Private Recyclers & Reprocessors
Vand og Affald,vandogaffald.dk,Private Recyclers & Reprocessors
Vapo,vapo.co.nz,Private Recyclers & Reprocessors
Vatten & Avfall i Malung-Sälen AB (Vamas),vamas.se,Private Recyclers & Reprocessors
Vatten & Miljö i Väst AB (Vivab),vivab.se,Private Recyclers & Reprocessors
Vector Foiltec,lightspanetfe.com,Private Recyclers & Reprocessors
Veglo AS,veglo.no,Private Recyclers & Reprocessors
VEKA Umwelttechnik,veka-umwelttechnik.de,Private Recyclers & Reprocessors
VEO Worldwide Services,veoworldwide.com,Private Recyclers & Reprocessors
Verdis Sverige,verdis.se,Private Recyclers & Reprocessors
Verdum Romania,verdum.ro,Private Recyclers & Reprocessors
VERTIKAL Group Plc.,vertikalgroup.hu,Private Recyclers & Reprocessors
Vesar | Vestfold Avfall og Ressurs,vesar.no,Private Recyclers & Reprocessors
VESPER GROUP AG,vesper-group.com,Private Recyclers & Reprocessors
Vestforbrænding,vestfor.dk,Private Recyclers & Reprocessors
Vianode,vianode.com,Private Recyclers & Reprocessors
Vigier Holding AG,vigier.ch,Private Recyclers & Reprocessors
Villiger,villiger.com,Private Recyclers & Reprocessors
Vilniaus atliekų sistemos administratorius,vasa.lt,Private Recyclers & Reprocessors
Vilokan Group,vilokan.com,Private Recyclers & Reprocessors
VILPAK,vilpak.lt,Private Recyclers & Reprocessors
Vimetco Extrusion,vimetcoextrusion.com,Private Recyclers & Reprocessors
